日付タイプ,model,延べ台日,平均差枚,勝率%
末尾:1,Lパチスロからくりサーカス,41,297.9,34.1
末尾:1,Lパチスロ炎炎ノ消防隊2,27,-524.4,33.3
末尾:1,L戦国乙女４　戦乱に閃く炯眼の軍師,18,-41.2,33.3
末尾:1,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,12,-255.2,33.3
末尾:1,Lソードアート・オンライン,18,37.2,33.3
末尾:1,スマスロ 攻殻機動隊,27,-346.6,33.3
末尾:1,スマスロ バイオハザードRE:3,28,-101.3,32.1
末尾:1,スマスロ化物語,32,223.2,31.2
末尾:1,スマスロ ストリートファイター6,10,-693.6,30.0
末尾:1,スマスロ新鬼武者3,31,-435.0,29.0
末尾:1,スマスロ ゴッドイーター リザレクション,36,-163.6,27.8
末尾:1,スマスロ 東京リベンジャーズ,27,-325.4,25.9
末尾:1,忍魂参～奥義皆伝ノ章～,12,-246.5,25.0
末尾:1,Lパチスロ かぐや様は告らせたい,31,-184.0,22.6
末尾:1,L真・一騎当千,24,12.4,20.8
末尾:1,スロット ワールドダイスター,10,-65.4,20.0
末尾:1,スマスロ やじきた道中記参る！,15,-981.8,20.0
末尾:1,スマスロ北斗の拳 転生の章2,39,-527.8,17.9
末尾:1,L無職転生～異世界行ったら本気だす～,14,-1240.1,14.3
末尾:1,スマスロ ビッグドリーム THE GOLDEN PUSHER,8,-588.2,12.5
末尾:2,L無職転生～異世界行ったら本気だす～,12,1666.7,66.7
末尾:2,スマスロ 攻殻機動隊,21,820.3,57.1
末尾:2,L戦国乙女5 業火を穿つ宿焔の双刃,28,1546.1,53.6
末尾:2,スマスロ バイオハザードRE:3,21,1216.2,52.4
末尾:2,回胴式遊技機グランベルム,21,-8.4,52.4
末尾:2,この素晴らしい世界に祝福を！,20,479.0,50.0
末尾:2,Lソードアート・オンライン,14,837.1,50.0
末尾:2,パチスロ　甲鉄城のカバネリ,22,134.8,50.0
末尾:2,Lパチスロからくりサーカス2,39,873.9,46.2
末尾:2,ファンキージャグラー２ＫＴ,35,192.9,45.7
末尾:2,マイジャグラーV,77,48.1,45.5
末尾:2,Lパチスロ革命機ヴァルヴレイヴ,53,927.1,45.3
末尾:2,L真・一騎当千,18,174.8,44.4
末尾:2,スマスロ 甲鉄城のカバネリ 海門決戦,49,495.0,42.9
末尾:2,Lパチスロ炎炎ノ消防隊2,21,1080.0,42.9
末尾:2,L東京喰種,49,-199.9,42.9
末尾:2,真打 吉宗,14,50.7,42.9
末尾:2,スマスロモンキーターンV,32,45.7,40.6
末尾:2,ゴーゴージャグラー３,49,10.0,38.8
末尾:2,ウルトラミラクルジャグラー,21,239.0,38.1
末尾:2,スマスロ ストリートファイター6,8,-502.8,37.5
末尾:2,Lゴジラ対エヴァンゲリオン,11,566.2,36.4
末尾:2,スマスロ化物語,25,414.0,36.0
末尾:2,Lパチスロからくりサーカス,32,315.7,34.4
末尾:2,Lパチスロ革命機ヴァルヴレイヴ2,70,108.6,34.3
末尾:2,スマスロ新鬼武者3,24,-696.4,33.3
末尾:2,スマスロ モンスターハンターライズ,24,172.9,33.3
末尾:2,スマスロ とある魔術の禁書目録2,12,-1077.5,33.3
末尾:2,スマスロ やじきた道中記参る！,12,-75.0,33.3
末尾:2,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,28,-323.3,32.1
末尾:2,スマスロ ゴッドイーター リザレクション,28,-233.0,32.1
末尾:2,Lパチスロ かぐや様は告らせたい,24,-837.5,29.2
末尾:2,L戦国乙女４　戦乱に閃く炯眼の軍師,14,-308.9,28.6
末尾:2,スマスロ ミリオンゴッド-神々の軌跡-,21,-674.1,28.6
末尾:2,スマスロ北斗の拳 転生の章2,30,-659.6,23.3
末尾:2,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,9,-332.0,22.2
末尾:2,ヤバチバ,18,-731.7,22.2
末尾:2,忍魂参～奥義皆伝ノ章～,9,-795.0,22.2
末尾:2,スマスロ 東京リベンジャーズ,21,-1035.9,19.0
末尾:2,スロット ソードアート・オンラインⅡ,21,-3146.1,14.3
末尾:2,スロット ワールドダイスター,8,-1988.8,12.5
末尾:3,パチスロ　甲鉄城のカバネリ,22,1216.1,63.6
末尾:3,ウルトラミラクルジャグラー,21,796.1,61.9
末尾:3,スマスロ 甲鉄城のカバネリ 海門決戦,49,222.3,55.1
末尾:3,スマスロ モンスターハンターライズ,24,675.0,50.0
末尾:3,この素晴らしい世界に祝福を！,20,179.3,50.0
末尾:3,ゴーゴージャグラー３,49,159.4,49.0
末尾:3,スマスロ 東京リベンジャーズ,21,466.1,47.6
末尾:3,スロット ソードアート・オンラインⅡ,21,765.6,47.6
末尾:3,L東京喰種,49,1086.1,46.9
末尾:3,L戦国乙女5 業火を穿つ宿焔の双刃,28,-149.7,46.4
末尾:3,L真・一騎当千,18,32.0,44.4
末尾:3,忍魂参～奥義皆伝ノ章～,9,2080.0,44.4
末尾:3,Lパチスロからくりサーカス2,39,1375.8,43.6
末尾:3,スマスロ ミリオンゴッド-神々の軌跡-,21,-946.9,42.9
末尾:3,真打 吉宗,14,-674.9,42.9
末尾:3,Lパチスロ かぐや様は告らせたい,24,912.8,41.7
末尾:3,スマスロ とある魔術の禁書目録2,12,-1147.5,41.7
末尾:3,スマスロ 攻殻機動隊,21,-212.7,38.1
末尾:3,回胴式遊技機グランベルム,21,-142.0,38.1
末尾:3,Lパチスロ革命機ヴァルヴレイヴ2,70,-12.6,37.1
末尾:3,Lゴジラ対エヴァンゲリオン,11,415.0,36.4
末尾:3,Lソードアート・オンライン,14,-252.1,35.7
末尾:3,Lパチスロ革命機ヴァルヴレイヴ,53,-766.2,34.0
末尾:3,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,9,-381.0,33.3
末尾:3,スマスロ やじきた道中記参る！,12,594.8,33.3
末尾:3,スマスロ ゴッドイーター リザレクション,28,-31.9,32.1
末尾:3,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,28,-663.4,32.1
末尾:3,Lパチスロからくりサーカス,32,-422.2,31.2
末尾:3,スマスロ新鬼武者3,24,31.5,29.2
末尾:3,Lパチスロ炎炎ノ消防隊2,21,-569.0,28.6
末尾:3,ファンキージャグラー２ＫＴ,35,-129.1,28.6
末尾:3,スマスロモンキーターンV,32,-130.6,28.1
末尾:3,スマスロ化物語,25,-161.1,28.0
末尾:3,スマスロ北斗の拳 転生の章2,30,753.1,26.7
末尾:3,マイジャグラーV,77,-296.4,23.4
末尾:3,L戦国乙女４　戦乱に閃く炯眼の軍師,14,-553.4,21.4
末尾:3,スマスロ バイオハザードRE:3,21,-622.8,19.0
末尾:3,ヤバチバ,18,-667.8,16.7
末尾:3,L無職転生～異世界行ったら本気だす～,12,-903.8,16.7
末尾:3,スロット ワールドダイスター,8,-637.2,12.5
末尾:3,スマスロ ストリートファイター6,8,-2090.5,0.0
末尾:4,スマスロモンキーターンV,33,584.5,51.5
末尾:4,Lゴジラ対エヴァンゲリオン,10,-311.4,50.0
末尾:4,Lパチスロ革命機ヴァルヴレイヴ,54,1137.1,48.1
末尾:4,スマスロ 攻殻機動隊,21,674.6,47.6
末尾:4,この素晴らしい世界に祝福を！,20,213.8,45.0
末尾:4,ファンキージャグラー２ＫＴ,35,373.3,42.9
末尾:4,ウルトラミラクルジャグラー,21,182.7,42.9
末尾:4,スロット ソードアート・オンラインⅡ,21,-262.3,42.9
末尾:4,スマスロ化物語,26,427.2,42.3
末尾:4,マイジャグラーV,77,67.6,41.6
末尾:4,スマスロ北斗の拳 転生の章2,29,160.4,41.4
末尾:4,スマスロ ストリートファイター6,10,-480.8,40.0
末尾:4,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,28,891.7,39.3
末尾:4,L真・一騎当千,18,-399.5,38.9
末尾:4,Lパチスロからくりサーカス2,40,-65.8,37.5
末尾:4,スマスロ 甲鉄城のカバネリ 海門決戦,49,-451.6,34.7
末尾:4,回胴式遊技機グランベルム,21,213.6,33.3
末尾:4,Lパチスロからくりサーカス,33,325.1,33.3
末尾:4,スマスロ ミリオンゴッド-神々の軌跡-,21,-155.0,33.3
末尾:4,スマスロ とある魔術の禁書目録2,15,1504.0,33.3
末尾:4,Lパチスロ革命機ヴァルヴレイヴ2,70,-223.9,32.9
末尾:4,L東京喰種,49,-297.6,32.7
末尾:4,スマスロ モンスターハンターライズ,23,-1034.7,30.4
末尾:4,スマスロ新鬼武者3,23,240.9,30.4
末尾:4,スマスロ バイオハザードRE:3,20,-537.7,30.0
末尾:4,ゴーゴージャグラー３,49,-63.6,28.6
末尾:4,L戦国乙女5 業火を穿つ宿焔の双刃,28,-1017.6,28.6
末尾:4,スマスロ やじきた道中記参る！,15,-867.6,26.7
末尾:4,L無職転生～異世界行ったら本気だす～,12,-419.7,25.0
末尾:4,Lパチスロ炎炎ノ消防隊2,21,-730.6,23.8
末尾:4,パチスロ　甲鉄城のカバネリ,22,-332.7,22.7
末尾:4,Lソードアート・オンライン,14,-703.1,21.4
末尾:4,L戦国乙女４　戦乱に閃く炯眼の軍師,14,-83.4,21.4
末尾:4,真打 吉宗,14,-1362.3,21.4
末尾:4,スロット ワールドダイスター,10,-2118.2,20.0
末尾:4,スマスロ ゴッドイーター リザレクション,28,-730.4,17.9
末尾:4,スマスロ 東京リベンジャーズ,21,215.4,14.3
末尾:4,ヤバチバ,18,-2097.3,11.1
末尾:4,Lパチスロ かぐや様は告らせたい,23,-885.9,8.7
末尾:5,スマスロ モンスターハンターライズ,23,1010.5,60.9
末尾:5,スマスロ やじきた道中記参る！,15,725.4,60.0
末尾:5,真打 吉宗,14,1505.0,57.1
末尾:5,スマスロモンキーターンV,33,604.4,51.5
末尾:5,ゴーゴージャグラー３,49,276.7,51.0
末尾:5,パチスロ　甲鉄城のカバネリ,22,531.2,50.0
末尾:5,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,28,276.9,50.0
末尾:5,Lパチスロからくりサーカス,33,392.7,48.5
末尾:5,回胴式遊技機グランベルム,21,29.3,47.6
末尾:5,Lパチスロ革命機ヴァルヴレイヴ,54,979.5,44.4
末尾:5,Lパチスロ かぐや様は告らせたい,23,763.0,43.5
末尾:5,スマスロ ミリオンゴッド-神々の軌跡-,21,1545.0,42.9
末尾:5,マイジャグラーV,77,144.6,42.9
末尾:5,スマスロ ゴッドイーター リザレクション,28,120.9,42.9
末尾:5,ウルトラミラクルジャグラー,21,-53.3,42.9
末尾:5,ファンキージャグラー２ＫＴ,35,12.4,42.9
末尾:5,スマスロ北斗の拳 転生の章2,29,-186.9,41.4
末尾:5,Lゴジラ対エヴァンゲリオン,10,2062.1,40.0
末尾:5,スマスロ バイオハザードRE:3,20,-188.7,40.0
末尾:5,スマスロ 東京リベンジャーズ,21,214.6,38.1
末尾:5,L東京喰種,49,193.7,36.7
末尾:5,Lソードアート・オンライン,14,-103.1,35.7
末尾:5,スマスロ新鬼武者3,23,161.5,34.8
末尾:5,スマスロ 甲鉄城のカバネリ 海門決戦,49,-389.7,34.7
末尾:5,Lパチスロ革命機ヴァルヴレイヴ2,70,540.0,34.3
末尾:5,Lパチスロ炎炎ノ消防隊2,21,-242.1,33.3
末尾:5,この素晴らしい世界に祝福を！,20,135.3,30.0
末尾:5,スマスロ ストリートファイター6,10,-557.0,30.0
末尾:5,L戦国乙女４　戦乱に閃く炯眼の軍師,14,-387.3,28.6
末尾:5,スロット ソードアート・オンラインⅡ,21,-1771.9,28.6
末尾:5,L真・一騎当千,18,-946.7,27.8
末尾:5,スマスロ化物語,26,-180.0,26.9
末尾:5,スマスロ とある魔術の禁書目録2,15,-1241.0,26.7
末尾:5,L無職転生～異世界行ったら本気だす～,12,-276.0,25.0
末尾:5,スマスロ 攻殻機動隊,21,-159.6,23.8
末尾:5,Lパチスロからくりサーカス2,40,-1013.4,22.5
末尾:5,ヤバチバ,18,-1195.0,22.2
末尾:5,L戦国乙女5 業火を穿つ宿焔の双刃,28,-1287.9,21.4
末尾:5,スロット ワールドダイスター,10,-1543.0,20.0
末尾:6,スマスロ ストリートファイター6,10,-179.8,60.0
末尾:6,真打 吉宗,14,535.9,57.1
末尾:6,L真・一騎当千,18,93.8,55.6
末尾:6,ファンキージャグラー２ＫＴ,35,266.0,51.4
末尾:6,スマスロ 甲鉄城のカバネリ 海門決戦,49,398.9,51.0
末尾:6,L戦国乙女5 業火を穿つ宿焔の双刃,28,418.7,50.0
末尾:6,L無職転生～異世界行ったら本気だす～,12,-206.5,50.0
末尾:6,スマスロ ゴッドイーター リザレクション,28,766.4,46.4
末尾:6,Lパチスロ炎炎ノ消防隊2,21,72.6,42.9
末尾:6,マイジャグラーV,77,171.0,42.9
末尾:6,ウルトラミラクルジャグラー,21,-125.6,42.9
末尾:6,Lパチスロからくりサーカス2,40,-304.1,42.5
末尾:6,スマスロ北斗の拳 転生の章2,29,229.7,41.4
末尾:6,スマスロ とある魔術の禁書目録2,15,-96.8,40.0
末尾:6,スロット ワールドダイスター,10,-301.8,40.0
末尾:6,Lパチスロからくりサーカス,33,387.3,39.4
末尾:6,スマスロモンキーターンV,33,166.0,39.4
末尾:6,Lパチスロ革命機ヴァルヴレイヴ,54,357.3,38.9
末尾:6,回胴式遊技機グランベルム,21,327.3,38.1
末尾:6,Lパチスロ革命機ヴァルヴレイヴ2,70,-49.3,37.1
末尾:6,スマスロ新鬼武者3,23,-195.8,34.8
末尾:6,L東京喰種,49,-143.3,34.7
末尾:6,ゴーゴージャグラー３,49,91.7,34.7
末尾:6,スマスロ ミリオンゴッド-神々の軌跡-,21,-300.1,33.3
末尾:6,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,28,-177.7,32.1
末尾:6,パチスロ　甲鉄城のカバネリ,22,67.5,31.8
末尾:6,Lゴジラ対エヴァンゲリオン,10,929.1,30.0
末尾:6,この素晴らしい世界に祝福を！,20,-65.0,30.0
末尾:6,スマスロ 東京リベンジャーズ,21,-254.3,28.6
末尾:6,L戦国乙女４　戦乱に閃く炯眼の軍師,14,-59.3,28.6
末尾:6,ヤバチバ,18,161.7,27.8
末尾:6,スマスロ化物語,26,257.0,26.9
末尾:6,スマスロ やじきた道中記参る！,15,-1379.6,26.7
末尾:6,スマスロ モンスターハンターライズ,23,-260.8,26.1
末尾:6,スマスロ 攻殻機動隊,21,-635.0,23.8
末尾:6,Lパチスロ かぐや様は告らせたい,23,-669.0,21.7
末尾:6,スマスロ バイオハザードRE:3,20,-200.7,15.0
末尾:6,スロット ソードアート・オンラインⅡ,21,-2204.9,14.3
末尾:6,Lソードアート・オンライン,14,-523.7,7.1
末尾:7,真打 吉宗,14,1385.0,64.3
末尾:7,Lパチスロ炎炎ノ消防隊2,21,-113.0,57.1
末尾:7,Lゴジラ対エヴァンゲリオン,10,784.0,50.0
末尾:7,スロット ワールドダイスター,10,-1094.6,50.0
末尾:7,スマスロ やじきた道中記参る！,15,180.0,46.7
末尾:7,マイジャグラーV,77,3.4,44.2
末尾:7,スマスロ北斗の拳 転生の章2,28,651.2,42.9
末尾:7,ウルトラミラクルジャグラー,21,123.3,42.9
末尾:7,L戦国乙女４　戦乱に閃く炯眼の軍師,14,-404.1,42.9
末尾:7,スロット ソードアート・オンラインⅡ,21,471.1,42.9
末尾:7,この素晴らしい世界に祝福を！,19,85.4,42.1
末尾:7,L東京喰種,49,517.6,40.8
末尾:7,ヤバチバ,15,825.4,40.0
末尾:7,スマスロ ストリートファイター6,10,-18.2,40.0
末尾:7,スマスロ とある魔術の禁書目録2,15,-414.6,40.0
末尾:7,Lパチスロ革命機ヴァルヴレイヴ,54,496.7,38.9
末尾:7,スマスロ 甲鉄城のカバネリ 海門決戦,49,89.3,38.8
末尾:7,Lソードアート・オンライン,14,-155.7,35.7
末尾:7,Lパチスロ革命機ヴァルヴレイヴ2,70,-219.9,35.7
末尾:7,Lパチスロからくりサーカス2,40,-347.0,35.0
末尾:7,スマスロ新鬼武者3,23,110.3,34.8
末尾:7,パチスロ　甲鉄城のカバネリ,23,-33.3,34.8
末尾:7,ゴーゴージャグラー３,49,-24.9,34.7
末尾:7,スマスロ 東京リベンジャーズ,21,-92.1,33.3
末尾:7,スマスロ 攻殻機動隊,21,-498.3,33.3
末尾:7,Lパチスロ かぐや様は告らせたい,23,-269.1,30.4
末尾:7,Lパチスロからくりサーカス,33,75.3,30.3
末尾:7,回胴式遊技機グランベルム,21,297.1,28.6
末尾:7,スマスロ ミリオンゴッド-神々の軌跡-,21,-247.1,28.6
末尾:7,スマスロ化物語,26,-183.0,26.9
末尾:7,L真・一騎当千,15,-248.6,26.7
末尾:7,スマスロ モンスターハンターライズ,23,-743.0,26.1
末尾:7,L戦国乙女5 業火を穿つ宿焔の双刃,28,-731.4,25.0
末尾:7,スマスロ ゴッドイーター リザレクション,28,277.3,25.0
末尾:7,L無職転生～異世界行ったら本気だす～,12,-447.3,25.0
末尾:7,スマスロモンキーターンV,33,-773.4,24.2
末尾:7,ファンキージャグラー２ＫＴ,35,-97.1,22.9
末尾:7,スマスロ リコリス・リコイル,10,-1085.0,20.0
末尾:7,スマスロ バイオハザードRE:3,17,-258.0,11.8
末尾:7,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,28,-1013.0,10.7
末尾:8,スロット ワールドダイスター,10,1254.8,60.0
末尾:8,スマスロ リコリス・リコイル,10,858.5,60.0
末尾:8,ウルトラミラクルジャグラー,24,220.9,54.2
末尾:8,パチスロ　甲鉄城のカバネリ,26,462.7,53.8
末尾:8,スマスロ モンスターハンターライズ,27,119.5,51.9
末尾:8,スマスロ化物語,29,459.4,48.3
末尾:8,スマスロ 甲鉄城のカバネリ 海門決戦,56,132.8,48.2
末尾:8,スロット ソードアート・オンラインⅡ,24,-209.4,45.8
末尾:8,スマスロ北斗の拳 転生の章2,33,771.4,45.5
末尾:8,この素晴らしい世界に祝福を！,22,-170.2,45.5
末尾:8,ファンキージャグラー２ＫＴ,40,151.8,45.0
末尾:8,ヤバチバ,18,-603.3,44.4
末尾:8,L真・一騎当千,18,5.0,44.4
末尾:8,スマスロ ゴッドイーター リザレクション,32,-553.4,40.6
末尾:8,Lパチスロからくりサーカス2,45,160.4,40.0
末尾:8,スマスロ とある魔術の禁書目録2,15,-262.0,40.0
末尾:8,スマスロ ストリートファイター6,10,-853.8,40.0
末尾:8,ゴーゴージャグラー３,56,-89.8,39.3
末尾:8,Lパチスロ炎炎ノ消防隊2,24,416.1,37.5
末尾:8,スマスロ ビッグドリーム THE GOLDEN PUSHER,8,-4.2,37.5
末尾:8,マイジャグラーV,88,-119.9,35.2
末尾:8,スマスロモンキーターンV,37,331.8,35.1
末尾:8,L戦国乙女5 業火を穿つ宿焔の双刃,32,286.8,34.4
末尾:8,Lパチスロ革命機ヴァルヴレイヴ2,80,-499.0,33.8
末尾:8,忍魂参～奥義皆伝ノ章～,9,-211.3,33.3
末尾:8,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,9,-572.3,33.3
末尾:8,スマスロ バイオハザードRE:3,21,-201.1,33.3
末尾:8,スマスロ新鬼武者3,27,678.6,33.3
末尾:8,Lパチスロ かぐや様は告らせたい,27,-328.0,33.3
末尾:8,L無職転生～異世界行ったら本気だす～,12,-252.3,33.3
末尾:8,スマスロ やじきた道中記参る！,15,-584.0,33.3
末尾:8,Lパチスロ革命機ヴァルヴレイヴ,61,-199.0,32.8
末尾:8,真打 吉宗,16,-760.0,31.2
末尾:8,L東京喰種,56,-329.8,30.4
末尾:8,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,32,-83.5,28.1
末尾:8,Lパチスロからくりサーカス,37,163.4,27.0
末尾:8,スマスロ 東京リベンジャーズ,24,180.4,25.0
末尾:8,スマスロ ミリオンゴッド-神々の軌跡-,24,-1137.8,25.0
末尾:8,回胴式遊技機グランベルム,24,-425.5,20.8
末尾:8,スマスロ 攻殻機動隊,24,-905.5,20.8
末尾:8,L戦国乙女４　戦乱に閃く炯眼の軍師,16,-88.9,18.8
末尾:8,Lソードアート・オンライン,16,-658.2,12.5
末尾:8,Lゴジラ対エヴァンゲリオン,11,-1266.7,9.1
末尾:9,スマスロ 攻殻機動隊,24,502.5,50.0
末尾:9,Lソードアート・オンライン,16,-114.0,50.0
末尾:9,ゴーゴージャグラー３,56,203.8,48.2
末尾:9,パチスロ　甲鉄城のカバネリ,26,351.0,46.2
末尾:9,ウルトラミラクルジャグラー,24,266.6,45.8
末尾:9,L真・一騎当千,18,132.2,44.4
末尾:9,スマスロ新鬼武者3,27,228.7,44.4
末尾:9,スマスロ モンスターハンターライズ,27,684.5,44.4
末尾:9,L戦国乙女5 業火を穿つ宿焔の双刃,32,279.1,43.8
末尾:9,スマスロ ゴッドイーター リザレクション,32,788.9,43.8
末尾:9,Lパチスロ炎炎ノ消防隊2,24,258.4,41.7
末尾:9,スマスロ リコリス・リコイル,10,430.0,40.0
末尾:9,ヤバチバ,18,-91.0,38.9
末尾:9,Lパチスロからくりサーカス,37,263.7,37.8
末尾:9,Lパチスロからくりサーカス2,45,-497.9,37.8
末尾:9,真打 吉宗,16,-248.5,37.5
末尾:9,回胴式遊技機グランベルム,24,-62.1,37.5
末尾:9,Lゴジラ対エヴァンゲリオン,11,50.4,36.4
末尾:9,この素晴らしい世界に祝福を！,22,-258.4,36.4
末尾:9,Lパチスロ革命機ヴァルヴレイヴ,61,519.0,36.1
末尾:9,スマスロモンキーターンV,37,60.7,35.1
末尾:9,ファンキージャグラー２ＫＴ,40,58.6,35.0
末尾:9,交響詩篇エウレカセブン HI-EVOLUTION ZERO TYPE-ART,9,-283.7,33.3
末尾:9,Lパチスロ かぐや様は告らせたい,27,368.7,33.3
末尾:9,L無職転生～異世界行ったら本気だす～,12,-341.2,33.3
末尾:9,スマスロ やじきた道中記参る！,15,-826.6,33.3
末尾:9,スマスロ 甲鉄城のカバネリ 海門決戦,56,-297.4,32.1
末尾:9,L東京喰種,56,-7.6,32.1
末尾:9,L戦国乙女４　戦乱に閃く炯眼の軍師,16,87.1,31.2
末尾:9,Lパチスロ革命機ヴァルヴレイヴ2,80,-226.6,31.2
末尾:9,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,32,-212.5,31.2
末尾:9,スロット ワールドダイスター,10,193.0,30.0
末尾:9,マイジャグラーV,88,-163.9,28.4
末尾:9,スマスロ化物語,29,-602.3,27.6
末尾:9,スマスロ北斗の拳 転生の章2,33,-242.5,27.3
末尾:9,スマスロ とある魔術の禁書目録2,15,-572.0,26.7
末尾:9,忍魂参～奥義皆伝ノ章～,9,-982.7,22.2
末尾:9,スロット ソードアート・オンラインⅡ,24,-2346.5,20.8
末尾:9,スマスロ バイオハザードRE:3,21,-321.4,19.0
末尾:9,スマスロ 東京リベンジャーズ,24,-569.9,16.7
末尾:9,スマスロ ミリオンゴッド-神々の軌跡-,24,-2188.9,16.7
末尾:9,スマスロ ストリートファイター6,10,635.2,10.0
末尾:9,スマスロ ビッグドリーム THE GOLDEN PUSHER,8,-1337.0,0.0
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),真打 吉宗,14,1385.0,64.3
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),Lパチスロ炎炎ノ消防隊2,21,-113.0,57.1
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),Lゴジラ対エヴァンゲリオン,10,784.0,50.0
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スロット ワールドダイスター,10,-1094.6,50.0
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ やじきた道中記参る！,15,180.0,46.7
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),マイジャグラーV,77,3.4,44.2
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ北斗の拳 転生の章2,28,651.2,42.9
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),ウルトラミラクルジャグラー,21,123.3,42.9
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),L戦国乙女４　戦乱に閃く炯眼の軍師,14,-404.1,42.9
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スロット ソードアート・オンラインⅡ,21,471.1,42.9
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),この素晴らしい世界に祝福を！,19,85.4,42.1
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),L東京喰種,49,517.6,40.8
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),ヤバチバ,15,825.4,40.0
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ ストリートファイター6,10,-18.2,40.0
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ とある魔術の禁書目録2,15,-414.6,40.0
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),Lパチスロ革命機ヴァルヴレイヴ,54,496.7,38.9
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ 甲鉄城のカバネリ 海門決戦,49,89.3,38.8
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),Lソードアート・オンライン,14,-155.7,35.7
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),Lパチスロ革命機ヴァルヴレイヴ2,70,-219.9,35.7
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),Lパチスロからくりサーカス2,40,-347.0,35.0
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ新鬼武者3,23,110.3,34.8
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),パチスロ　甲鉄城のカバネリ,23,-33.3,34.8
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),ゴーゴージャグラー３,49,-24.9,34.7
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ 東京リベンジャーズ,21,-92.1,33.3
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ 攻殻機動隊,21,-498.3,33.3
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),Lパチスロ かぐや様は告らせたい,23,-269.1,30.4
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),Lパチスロからくりサーカス,33,75.3,30.3
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),回胴式遊技機グランベルム,21,297.1,28.6
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ ミリオンゴッド-神々の軌跡-,21,-247.1,28.6
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ化物語,26,-183.0,26.9
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),L真・一騎当千,15,-248.6,26.7
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ モンスターハンターライズ,23,-743.0,26.1
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),L戦国乙女5 業火を穿つ宿焔の双刃,28,-731.4,25.0
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ ゴッドイーター リザレクション,28,277.3,25.0
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),L無職転生～異世界行ったら本気だす～,12,-447.3,25.0
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロモンキーターンV,33,-773.4,24.2
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),ファンキージャグラー２ＫＴ,35,-97.1,22.9
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ リコリス・リコイル,10,-1085.0,20.0
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ バイオハザードRE:3,17,-258.0,11.8
ｲﾍﾞﾝﾄ:7のつく日(旧イベ),スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,28,-1013.0,10.7
ｲﾍﾞﾝﾄ:誕生祭,この素晴らしい世界に祝福を！,14,807.6,85.7
ｲﾍﾞﾝﾄ:誕生祭,ウルトラミラクルジャグラー,15,469.6,66.7
ｲﾍﾞﾝﾄ:誕生祭,スマスロ ミリオンゴッド-神々の軌跡-,15,1106.0,60.0
