日付タイプ,model,延べ台日,平均差枚,勝率%
末尾:4,スマート沖スロ ニューキングハナハナV,49,341.9,44.9
末尾:4,ファンキージャグラー２ＫＴ,79,314.2,44.3
末尾:4,L主役は銭形5,21,207.0,42.9
末尾:4,A-SLOT+ ディスクアップ ULTRAREMIX,14,82.6,42.9
末尾:4,Lパチスロ革命機ヴァルヴレイヴ2,35,101.6,42.9
末尾:4,スマスロ北斗の拳 転生の章2,123,184.8,41.5
末尾:4,L東京喰種,175,197.8,40.6
末尾:4,L戦国乙女5 業火を穿つ宿焔の双刃,64,-348.6,40.6
末尾:4,スマスロ ゴッドイーター リザレクション,30,492.2,40.0
末尾:4,スマスロ モンスターハンターライズ,30,-59.5,40.0
末尾:4,沖ドキ！BLACK,40,-130.6,40.0
末尾:4,スマスロ 沖ドキ!DUO アンコール,35,443.6,40.0
末尾:4,スマスロ とある魔術の禁書目録2,15,-513.3,40.0
末尾:4,Lスマスロ北斗の拳,64,-51.7,39.1
末尾:4,スマスロ新鬼武者3,13,5.5,38.5
末尾:4,ジャグラーガールズSS,50,-199.8,38.0
末尾:4,チバリヨ2,30,-296.1,36.7
末尾:4,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,60,34.4,36.7
末尾:4,いざ！番長,30,-123.3,36.7
末尾:4,Lパチスロ炎炎ノ消防隊2,60,16.0,36.7
末尾:4,Lパチスロからくりサーカス2,44,-467.8,36.4
末尾:4,沖ドキ!ゴージャス 30Φ,70,-858.7,34.3
末尾:4,スマスロモンキーターンV,80,299.6,33.8
末尾:4,スマスロ 東京リベンジャーズ,30,65.4,33.3
末尾:4,スマスロ ストリートファイター6,12,-411.0,33.3
末尾:4,スロット ソードアート・オンラインⅡ,62,-282.4,32.3
末尾:4,ハッピージャグラーＶＩＩＩ,41,-99.0,31.7
末尾:4,スマスロ ビッグドリーム THE GOLDEN PUSHER,19,-1437.8,31.6
末尾:4,Lアズールレーン THE ANIMATION,27,77.3,29.6
末尾:4,Lパチスロうみねこのなく頃に2,14,54.1,28.6
末尾:4,キングハナハナ-30,100,-250.3,28.0
末尾:4,沖ドキ！ＧＯＬＤ,15,-977.4,26.7
末尾:4,L ToLOVEるダークネス TRANCE ver.8.7,30,-410.2,26.7
末尾:4,スマスロ ミリオンゴッド-神々の軌跡-,100,-752.9,26.0
末尾:4,Lラブ嬢3～Wご指名はいかがですか?～,20,-10.6,25.0
末尾:4,スマスロ鉄拳6,8,69.5,25.0
末尾:4,真打 吉宗,60,-679.8,25.0
末尾:4,スマスロ 攻殻機動隊,40,-342.9,25.0
末尾:4,スマスロ スーパーリオエース2,40,-521.0,25.0
末尾:4,スマスロBIRDIE WING-Golf Girls’ Story-,8,-10.0,25.0
末尾:4,スマスロ やじきた道中記参る！,12,-836.0,25.0
末尾:4,スマスロ ハナビ,35,-161.1,22.9
末尾:4,スマスロ化物語,49,-150.8,22.4
末尾:4,アレックス ブライト,14,-416.3,21.4
末尾:4,Lパチスロ かぐや様は告らせたい,19,-81.4,21.1
末尾:4,スマスロ スーパーブラックジャック,20,-216.1,20.0
末尾:4,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,30,-712.3,20.0
末尾:4,L南国育ち SPECIAL,15,-768.6,20.0
末尾:4,スマスロ シャーマンキング,12,-195.0,16.7
末尾:4,スマスロ バイオハザードRE:3,42,-569.9,14.3
末尾:4,プリズムナナ,8,-457.0,12.5
末尾:4,スマスロヨルムンガンド,10,-179.0,10.0
末尾:4,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,16,-464.2,6.2
末尾:4,Lパチスロからくりサーカス,15,-1329.6,0.0
末尾:4,スマスロとある科学の超電磁砲2,8,-788.8,0.0
末尾:5,ゴーゴージャグラー３,140,929.4,69.3
末尾:5,沖ドキ！ＧＯＬＤ,15,609.8,66.7
末尾:5,ミスタージャグラー,30,571.2,66.7
末尾:5,ネオアイムジャグラーEX,260,887.2,65.8
末尾:5,ハッピージャグラーＶＩＩＩ,41,664.1,63.4
末尾:5,ウルトラミラクルジャグラー,40,281.3,62.5
末尾:5,ジャグラーガールズSS,50,377.2,60.0
末尾:5,スマスロ とある魔術の禁書目録2,15,1046.3,60.0
末尾:5,ファンキージャグラー２ＫＴ,79,372.4,54.4
末尾:5,マイジャグラーV,480,293.5,52.9
末尾:5,プリズムナナ,8,291.5,50.0
末尾:5,沖ドキ！BLACK,40,-87.4,47.5
末尾:5,スマスロ ビッグドリーム THE GOLDEN PUSHER,19,873.2,47.4
末尾:5,スマスロ 東京リベンジャーズ,30,461.8,46.7
末尾:5,ニューキングハナハナV‐30,30,11.5,46.7
末尾:5,ヤバチバ,15,-59.4,46.7
末尾:5,沖ドキ！ＧＯＬＤ-30,160,-199.7,46.2
末尾:5,Lラブ嬢3～Wご指名はいかがですか?～,20,330.1,45.0
末尾:5,L戦国乙女5 業火を穿つ宿焔の双刃,64,-360.2,43.8
末尾:5,スマート沖スロ ニューキングハナハナV,49,-147.6,42.9
末尾:5,A-SLOT+ ディスクアップ ULTRAREMIX,14,193.7,42.9
末尾:5,スマスロ やじきた道中記参る！,12,-228.3,41.7
末尾:5,スマスロモンキーターンV,80,191.5,41.2
末尾:5,Lスマスロ北斗の拳,64,288.0,40.6
末尾:5,沖ドキ!ゴージャス 30Φ,70,-393.3,40.0
末尾:5,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,30,129.6,40.0
末尾:5,スマスロ ゴッドイーター リザレクション,30,475.2,40.0
末尾:5,Lパチスロ炎炎ノ消防隊2,60,-33.9,40.0
末尾:5,スロット ソードアート・オンラインⅡ,62,-787.1,38.7
末尾:5,L主役は銭形5,21,113.7,38.1
末尾:5,スマスロ 甲鉄城のカバネリ 海門決戦,139,-168.8,37.4
末尾:5,チバリヨ2,30,381.4,36.7
末尾:5,キングハナハナ-30,100,-26.1,36.0
末尾:5,Lパチスロうみねこのなく頃に2,14,161.1,35.7
末尾:5,L東京喰種,175,-177.0,35.4
末尾:5,スマスロ北斗の拳 転生の章2,123,412.3,35.0
末尾:5,スマスロ 攻殻機動隊,40,-94.0,35.0
末尾:5,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,60,258.7,33.3
末尾:5,スマスロ シャーマンキング,12,520.5,33.3
末尾:5,L南国育ち SPECIAL,15,-236.2,33.3
末尾:5,戦国コレクション6,15,-977.0,33.3
末尾:5,Lパチスロからくりサーカス2,44,-614.1,31.8
末尾:5,真打 吉宗,60,-537.5,31.7
末尾:5,スマスロ 沖ドキ!DUO アンコール,35,-66.8,31.4
末尾:5,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,35,98.3,31.4
末尾:5,スマスロ新鬼武者3,13,34.1,30.8
末尾:5,スマスロヨルムンガンド,10,-4.0,30.0
末尾:5,L ToLOVEるダークネス TRANCE ver.8.7,30,-431.7,30.0
末尾:5,スマスロ ハナビ,35,-53.3,28.6
末尾:5,アレックス ブライト,14,-96.6,28.6
末尾:5,L戦国乙女４　戦乱に閃く炯眼の軍師,35,-97.3,28.6
末尾:5,スマスロ スーパーリオエース2,40,-209.7,27.5
末尾:5,スマスロ化物語,49,76.9,26.5
末尾:5,スマスロ ミリオンゴッド-神々の軌跡-,100,-721.6,26.0
末尾:5,Lアズールレーン THE ANIMATION,27,-176.9,25.9
末尾:5,スマスロ スーパーブラックジャック,20,-27.6,25.0
末尾:5,スマスロとある科学の超電磁砲2,8,515.2,25.0
末尾:5,スマスロBIRDIE WING-Golf Girls’ Story-,8,-97.5,25.0
末尾:5,スマスロ ストリートファイター6,12,-1788.0,25.0
末尾:5,スマスロ バイオハザードRE:3,42,-412.0,23.8
末尾:5,いざ！番長,30,188.3,23.3
末尾:5,スマスロ モンスターハンターライズ,30,-164.5,23.3
末尾:5,Lパチスロ革命機ヴァルヴレイヴ2,35,-974.4,22.9
末尾:5,Lパチスロからくりサーカス,15,30.0,20.0
末尾:5,Lソードアート・オンライン,10,92.5,20.0
末尾:5,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,16,-596.9,18.8
末尾:5,スマスロ鉄拳6,8,65.0,12.5
末尾:5,Lパチスロ かぐや様は告らせたい,19,-1111.8,10.5
末尾:6,L南国育ち SPECIAL,18,1085.8,61.1
末尾:6,スマスロ とある魔術の禁書目録2,15,933.7,60.0
末尾:6,沖ドキ!ゴージャス 30Φ,70,-40.0,55.7
末尾:6,マイジャグラーV,480,340.5,55.2
末尾:6,ミスタージャグラー,30,249.1,53.3
末尾:6,ウルトラミラクルジャグラー,40,227.3,52.5
末尾:6,沖ドキ！ＧＯＬＤ,12,340.8,50.0
末尾:6,ヤバチバ,18,448.0,44.4
末尾:6,ファンキージャグラー２ＫＴ,79,159.5,44.3
末尾:6,スマスロ 沖ドキ!DUO アンコール,35,155.2,42.9
末尾:6,スマスロモンキーターンV,80,550.1,42.5
末尾:6,沖ドキ！ＧＯＬＤ-30,160,-495.5,42.5
末尾:6,ハッピージャグラーＶＩＩＩ,41,48.5,41.5
末尾:6,スマスロ ハナビ,34,-73.7,41.2
末尾:6,ネオアイムジャグラーEX,260,-0.5,40.4
末尾:6,スマスロ スーパーブラックジャック,20,457.4,40.0
末尾:6,戦国コレクション6,18,170.2,38.9
末尾:6,プリズムナナ,8,-381.5,37.5
末尾:6,L戦国乙女5 業火を穿つ宿焔の双刃,64,-179.8,37.5
末尾:6,Lアズールレーン THE ANIMATION,27,238.4,37.0
末尾:6,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,30,17.7,36.7
末尾:6,スマスロ モンスターハンターライズ,30,454.2,36.7
末尾:6,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,60,43.9,36.7
末尾:6,キングハナハナ-30,100,43.7,36.0
末尾:6,スマスロ北斗の拳 転生の章2,123,21.9,35.8
末尾:6,スマスロ化物語,48,-28.3,35.4
末尾:6,スマスロ 甲鉄城のカバネリ 海門決戦,139,-218.9,35.3
末尾:6,Lパチスロ革命機ヴァルヴレイヴ2,34,21.4,35.3
末尾:6,ゴーゴージャグラー３,140,-72.1,35.0
末尾:6,沖ドキ！BLACK,40,-923.7,35.0
末尾:6,Lパチスロ炎炎ノ消防隊2,60,69.1,35.0
末尾:6,スマート沖スロ ニューキングハナハナV,49,-69.1,34.7
末尾:6,L ToLOVEるダークネス TRANCE ver.8.7,30,-206.0,33.3
末尾:6,スマスロ ストリートファイター6,12,-546.3,33.3
末尾:6,スマスロ やじきた道中記参る！,12,-185.0,33.3
末尾:6,ジャグラーガールズSS,50,37.1,32.0
末尾:6,真打 吉宗,60,-104.6,31.7
末尾:6,Lパチスロ かぐや様は告らせたい,19,573.6,31.6
末尾:6,Lパチスロからくりサーカス2,54,-527.9,31.5
末尾:6,Lスマスロ北斗の拳,64,-174.8,31.2
末尾:6,L東京喰種,174,-194.4,31.0
末尾:6,ニューキングハナハナV‐30,30,-244.8,30.0
末尾:6,Lラブ嬢3～Wご指名はいかがですか?～,20,-250.6,30.0
末尾:6,アレックス ブライト,14,-304.1,28.6
末尾:6,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,35,-99.5,28.6
末尾:6,スマスロ 攻殻機動隊,40,-7.3,27.5
末尾:6,スロット ソードアート・オンラインⅡ,62,-1173.9,27.4
末尾:6,いざ！番長,30,-465.7,26.7
末尾:6,スマスロ バイオハザードRE:3,42,-186.7,26.2
末尾:6,Lパチスロからくりサーカス,12,-612.8,25.0
末尾:6,スマスロヨルムンガンド,8,-46.2,25.0
末尾:6,スマスロ鉄拳6,8,-622.0,25.0
末尾:6,スマスロ スーパーリオエース2,38,264.4,23.7
末尾:6,スマスロ ゴッドイーター リザレクション,30,-413.1,23.3
末尾:6,スマスロ 東京リベンジャーズ,30,35.8,23.3
末尾:6,スマスロ ビッグドリーム THE GOLDEN PUSHER,18,-695.2,22.2
末尾:6,スマスロ ミリオンゴッド-神々の軌跡-,100,-778.5,22.0
末尾:6,A-SLOT+ ディスクアップ ULTRAREMIX,14,-429.1,21.4
末尾:6,スマスロ新鬼武者3,10,222.6,20.0
末尾:6,L主役は銭形5,21,-544.1,19.0
末尾:6,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,16,-314.8,18.8
末尾:6,チバリヨ2,30,-1072.4,16.7
末尾:6,Lパチスロうみねこのなく頃に2,14,-255.4,14.3
末尾:6,スマスロBIRDIE WING-Golf Girls’ Story-,8,-345.8,12.5
末尾:6,L戦国乙女４　戦乱に閃く炯眼の軍師,35,-233.6,11.4
末尾:6,スマスロ シャーマンキング,12,-581.5,8.3
末尾:6,スマスロとある科学の超電磁砲2,8,-210.5,0.0
末尾:7,A-SLOT+ ディスクアップ ULTRAREMIX,14,290.3,57.1
末尾:7,ミスタージャグラー,30,171.7,56.7
末尾:7,ウルトラミラクルジャグラー,40,401.3,55.0
末尾:7,沖ドキ！BLACK,40,324.4,55.0
末尾:7,L ToLOVEるダークネス TRANCE ver.8.7,30,565.4,53.3
末尾:7,スマスロ新鬼武者3,10,1245.9,50.0
末尾:7,スマスロヨルムンガンド,8,731.0,50.0
末尾:7,Lラブ嬢3～Wご指名はいかがですか?～,20,26.4,50.0
末尾:7,スマスロ モンスターハンターライズ,30,525.3,50.0
末尾:7,戦国コレクション6,18,160.8,50.0
末尾:7,マイジャグラーV,480,222.5,49.6
末尾:7,スマスロ 攻殻機動隊,40,1497.9,47.5
末尾:7,ファンキージャグラー２ＫＴ,79,55.5,46.8
末尾:7,沖ドキ！ＧＯＬＤ-30,160,-286.8,45.0
末尾:7,スマスロ ビッグドリーム THE GOLDEN PUSHER,18,-61.3,44.4
末尾:7,いざ！番長,30,682.6,43.3
末尾:7,ニューキングハナハナV‐30,30,-133.6,43.3
末尾:7,L戦国乙女5 業火を穿つ宿焔の双刃,64,166.0,42.2
末尾:7,ジャグラーガールズSS,50,126.9,42.0
末尾:7,沖ドキ！ＧＯＬＤ,12,17.8,41.7
末尾:7,スマスロ ストリートファイター6,12,-655.0,41.7
末尾:7,Lパチスロ炎炎ノ消防隊2,60,495.8,40.0
末尾:7,スマスロ スーパーブラックジャック,20,740.3,40.0
末尾:7,L東京喰種,174,58.5,39.1
末尾:7,スロット ソードアート・オンラインⅡ,62,-84.0,38.7
末尾:7,スマスロ 甲鉄城のカバネリ 海門決戦,139,-5.8,38.1
末尾:7,ゴーゴージャグラー３,140,-22.7,37.9
末尾:7,ネオアイムジャグラーEX,260,48.4,37.7
末尾:7,スマスロモンキーターンV,80,231.6,37.5
末尾:7,プリズムナナ,8,899.5,37.5
末尾:7,Lアズールレーン THE ANIMATION,27,698.0,37.0
末尾:7,スマスロ 東京リベンジャーズ,30,753.3,36.7
末尾:7,スマート沖スロ ニューキングハナハナV,49,128.9,36.7
末尾:7,スマスロ ハナビ,34,75.6,35.3
末尾:7,キングハナハナ-30,100,32.2,35.0
末尾:7,スマスロ ゴッドイーター リザレクション,30,187.3,33.3
末尾:7,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,60,382.3,33.3
末尾:7,Lスマスロ北斗の拳,64,-220.4,32.8
末尾:7,Lパチスロ革命機ヴァルヴレイヴ2,34,359.1,32.4
末尾:7,ハッピージャグラーＶＩＩＩ,41,-224.5,31.7
末尾:7,Lパチスロ かぐや様は告らせたい,19,-123.9,31.6
末尾:7,スマスロ化物語,48,-2.3,31.2
末尾:7,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,16,451.6,31.2
末尾:7,スマスロ ミリオンゴッド-神々の軌跡-,100,-535.5,31.0
末尾:7,スマスロ北斗の拳 転生の章2,123,219.3,30.9
末尾:7,チバリヨ2,30,-138.1,30.0
末尾:7,アレックス ブライト,14,-218.7,28.6
末尾:7,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,35,347.1,28.6
末尾:7,沖ドキ!ゴージャス 30Φ,70,-822.0,28.6
末尾:7,Lパチスロからくりサーカス2,54,-691.4,25.9
末尾:7,L戦国乙女４　戦乱に閃く炯眼の軍師,35,587.6,25.7
末尾:7,スマスロ鉄拳6,8,-46.5,25.0
末尾:7,真打 吉宗,60,-504.2,25.0
末尾:7,スマスロBIRDIE WING-Golf Girls’ Story-,8,-893.0,25.0
末尾:7,スマスロ やじきた道中記参る！,12,537.3,25.0
末尾:7,スマスロ スーパーリオエース2,38,-154.4,23.7
末尾:7,スマスロ とある魔術の禁書目録2,15,-783.3,20.0
末尾:7,スマスロ バイオハザードRE:3,42,-131.4,19.0
末尾:7,Lパチスロからくりサーカス,12,-487.2,16.7
末尾:7,スマスロ 沖ドキ!DUO アンコール,35,-424.3,14.3
末尾:7,Lパチスロうみねこのなく頃に2,14,-395.6,14.3
末尾:7,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,30,-565.3,13.3
末尾:7,スマスロとある科学の超電磁砲2,8,-509.2,12.5
末尾:7,L南国育ち SPECIAL,18,-612.5,11.1
末尾:7,ヤバチバ,18,-1289.5,11.1
末尾:7,L主役は銭形5,21,-607.0,9.5
末尾:7,スマスロ シャーマンキング,12,438.2,8.3
末尾:8,沖ドキ!ゴージャス 30Φ,70,241.4,58.6
末尾:8,沖ドキ！ＧＯＬＤ,12,321.2,58.3
末尾:8,マイジャグラーV,480,371.6,54.2
末尾:8,沖ドキ！ＧＯＬＤ-30,160,174.7,52.5
末尾:8,アレックス ブライト,14,335.6,50.0
末尾:8,ニューキングハナハナV‐30,30,348.7,50.0
末尾:8,A-SLOT+ ディスクアップ ULTRAREMIX,14,-57.9,50.0
末尾:8,戦国コレクション6,18,-557.3,50.0
末尾:8,L戦国乙女5 業火を穿つ宿焔の双刃,72,30.0,48.6
末尾:8,Lアズールレーン THE ANIMATION,27,353.0,48.1
末尾:8,ジャグラーガールズSS,50,183.5,46.0
末尾:8,スマスロ北斗の拳 転生の章2,123,582.4,44.7
末尾:8,スマスロ ハナビ,34,103.2,44.1
末尾:8,Lスマスロ北斗の拳,62,197.1,43.5
末尾:8,ミスタージャグラー,30,-15.9,43.3
末尾:8,スマスロ シャーマンキング,12,180.2,41.7
末尾:8,スマスロ やじきた道中記参る！,12,1381.0,41.7
末尾:8,キングハナハナ-30,100,182.0,41.0
末尾:8,ネオアイムジャグラーEX,260,7.2,40.4
末尾:8,沖ドキ！BLACK,40,-523.8,40.0
末尾:8,スロット ソードアート・オンラインⅡ,68,22.1,39.7
末尾:8,スマート沖スロ ニューキングハナハナV,49,56.0,38.8
末尾:8,スマスロモンキーターンV,75,124.4,38.7
末尾:8,ゴーゴージャグラー３,140,-3.2,38.6
末尾:8,L ToLOVEるダークネス TRANCE ver.8.7,30,354.8,36.7
末尾:8,ハッピージャグラーＶＩＩＩ,41,82.3,36.6
末尾:8,スマスロ 沖ドキ!DUO アンコール,36,-75.2,36.1
末尾:8,Lパチスロうみねこのなく頃に2,14,153.9,35.7
末尾:8,Lパチスロ革命機ヴァルヴレイヴ2,34,284.3,35.3
末尾:8,Lパチスロからくりサーカス2,54,-10.4,35.2
末尾:8,スマスロ スーパーブラックジャック,20,133.9,35.0
末尾:8,スマスロ 甲鉄城のカバネリ 海門決戦,141,-289.4,33.3
末尾:8,スマスロ ゴッドイーター リザレクション,30,-150.9,33.3
末尾:8,L南国育ち SPECIAL,18,-99.3,33.3
末尾:8,スマスロ とある魔術の禁書目録2,15,-728.7,33.3
末尾:8,ファンキージャグラー２ＫＴ,79,23.6,32.9
末尾:8,スマスロ化物語,46,18.8,32.6
末尾:8,スマスロ 攻殻機動隊,40,322.6,32.5
末尾:8,ウルトラミラクルジャグラー,40,-84.2,32.5
末尾:8,真打 吉宗,60,-281.7,31.7
末尾:8,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,36,621.4,30.6
末尾:8,スマスロ モンスターハンターライズ,30,802.8,30.0
末尾:8,Lパチスロ炎炎ノ消防隊2,60,-85.8,30.0
末尾:8,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,30,-563.9,30.0
末尾:8,いざ！番長,30,139.9,30.0
末尾:8,チバリヨ2,30,-42.5,30.0
末尾:8,Lパチスロ かぐや様は告らせたい,20,-69.9,30.0
末尾:8,L東京喰種,174,-357.6,29.3
末尾:8,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,14,231.6,28.6
末尾:8,スマスロ バイオハザードRE:3,36,65.8,27.8
末尾:8,スマスロ ビッグドリーム THE GOLDEN PUSHER,18,-782.9,27.8
末尾:8,ヤバチバ,18,-425.5,27.8
末尾:8,スマスロ新鬼武者3,11,-71.6,27.3
末尾:8,スマスロ 東京リベンジャーズ,30,67.9,26.7
末尾:8,スマスロ スーパーリオエース2,38,-154.9,26.3
末尾:8,プリズムナナ,8,3.0,25.0
末尾:8,Lラブ嬢3～Wご指名はいかがですか?～,20,-59.9,25.0
末尾:8,スマスロ ミリオンゴッド-神々の軌跡-,100,-820.4,21.0
末尾:8,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,60,231.5,20.0
末尾:8,スマスロBIRDIE WING-Golf Girls’ Story-,10,-823.4,20.0
末尾:8,L戦国乙女４　戦乱に閃く炯眼の軍師,36,-299.8,19.4
末尾:8,L主役は銭形5,21,-182.7,19.0
末尾:8,Lパチスロからくりサーカス,12,-563.2,16.7
末尾:8,スマスロ ストリートファイター6,12,-931.3,16.7
末尾:8,スマスロとある科学の超電磁砲2,8,-133.2,12.5
末尾:8,スマスロヨルムンガンド,8,-349.5,12.5
末尾:9,A-SLOT+ ディスクアップ ULTRAREMIX,14,513.0,64.3
末尾:9,沖ドキ！ＧＯＬＤ,12,149.2,58.3
末尾:9,沖ドキ!ゴージャス 30Φ,70,422.6,57.1
末尾:9,Lパチスロうみねこのなく頃に2,14,190.0,57.1
末尾:9,Lパチスロ革命機ヴァルヴレイヴ2,34,499.7,52.9
末尾:9,マイジャグラーV,480,277.3,52.1
末尾:9,沖ドキ！BLACK,40,-80.1,50.0
末尾:9,スマスロ モンスターハンターライズ,30,841.5,50.0
末尾:9,ヤバチバ,18,1146.7,50.0
末尾:9,ファンキージャグラー２ＫＴ,79,181.3,49.4
末尾:9,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,60,930.8,48.3
末尾:9,沖ドキ！ＧＯＬＤ-30,160,-213.7,48.1
末尾:9,スマート沖スロ ニューキングハナハナV,49,87.2,46.9
末尾:9,ゴーゴージャグラー３,140,217.2,45.0
末尾:9,アレックス ブライト,14,-9.4,42.9
末尾:9,スマスロ 攻殻機動隊,40,486.2,42.5
末尾:9,スマスロ 沖ドキ!DUO アンコール,36,577.1,41.7
末尾:9,Lアズールレーン THE ANIMATION,27,625.3,40.7
末尾:9,ニューキングハナハナV‐30,30,187.6,40.0
末尾:9,スマスロ ゴッドイーター リザレクション,30,325.6,40.0
末尾:9,ジャグラーガールズSS,50,63.3,40.0
末尾:9,L東京喰種,174,224.1,39.7
末尾:9,スロット ソードアート・オンラインⅡ,68,446.3,39.7
末尾:9,キングハナハナ-30,100,191.2,39.0
末尾:9,ネオアイムジャグラーEX,260,49.0,38.5
末尾:9,スマスロ北斗の拳 転生の章2,123,272.5,38.2
末尾:9,ハッピージャグラーＶＩＩＩ,41,90.9,36.6
末尾:9,L戦国乙女5 業火を穿つ宿焔の双刃,72,-102.2,36.1
末尾:9,スマスロ ハナビ,34,18.8,35.3
末尾:9,真打 吉宗,60,425.4,35.0
末尾:9,Lラブ嬢3～Wご指名はいかがですか?～,20,-350.4,35.0
末尾:9,スマスロモンキーターンV,75,353.2,34.7
末尾:9,Lパチスロからくりサーカス,12,486.0,33.3
末尾:9,L聖闘士星矢 海皇覚醒 CUSTOM EDITION,30,249.5,33.3
末尾:9,L ToLOVEるダークネス TRANCE ver.8.7,30,72.9,33.3
末尾:9,ミスタージャグラー,30,-212.0,33.3
末尾:9,L主役は銭形5,21,613.1,33.3
末尾:9,L南国育ち SPECIAL,18,497.2,33.3
末尾:9,スマスロ ストリートファイター6,12,-61.7,33.3
末尾:9,ウルトラミラクルジャグラー,40,-142.7,32.5
末尾:9,Lパチスロ炎炎ノ消防隊2,60,-28.1,31.7
末尾:9,スマスロ 甲鉄城のカバネリ 海門決戦,141,-106.3,31.2
末尾:9,スマスロ化物語,46,249.6,30.4
末尾:9,スマスロ スーパーブラックジャック,20,9.9,30.0
末尾:9,Lスマスロ北斗の拳,62,-10.0,29.0
末尾:9,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,14,388.3,28.6
末尾:9,スマスロ バイオハザードRE:3,36,-433.2,27.8
末尾:9,戦国コレクション6,18,-605.7,27.8
末尾:9,スマスロ 東京リベンジャーズ,30,-175.0,26.7
末尾:9,Lパチスロからくりサーカス2,54,-271.0,25.9
末尾:9,スマスロバジリスク～甲賀忍法帖～絆2 天膳 BLACK EDITION,36,230.4,25.0
末尾:9,スマスロヨルムンガンド,8,554.8,25.0
末尾:9,Lパチスロ かぐや様は告らせたい,20,123.5,25.0
末尾:9,スマスロ スーパーリオエース2,38,-264.4,23.7
末尾:9,チバリヨ2,30,-429.1,23.3
末尾:9,スマスロ ビッグドリーム THE GOLDEN PUSHER,18,-1275.7,22.2
末尾:9,スマスロ ミリオンゴッド-神々の軌跡-,100,-721.2,21.0
末尾:9,いざ！番長,30,-434.2,20.0
末尾:9,スマスロBIRDIE WING-Golf Girls’ Story-,10,-714.6,20.0
末尾:9,スマスロ新鬼武者3,11,-178.2,18.2
末尾:9,スマスロ やじきた道中記参る！,12,-829.0,16.7
末尾:9,スマスロ シャーマンキング,14,-966.7,14.3
末尾:9,L戦国乙女４　戦乱に閃く炯眼の軍師,36,-51.4,13.9
末尾:9,スマスロ とある魔術の禁書目録2,15,-2349.0,13.3
ｲﾍﾞﾝﾄ:7のつく日,A-SLOT+ ディスクアップ ULTRAREMIX,14,290.3,57.1
ｲﾍﾞﾝﾄ:7のつく日,ミスタージャグラー,30,171.7,56.7
ｲﾍﾞﾝﾄ:7のつく日,ウルトラミラクルジャグラー,40,401.3,55.0
ｲﾍﾞﾝﾄ:7のつく日,沖ドキ！BLACK,40,324.4,55.0
ｲﾍﾞﾝﾄ:7のつく日,L ToLOVEるダークネス TRANCE ver.8.7,30,565.4,53.3
ｲﾍﾞﾝﾄ:7のつく日,スマスロ新鬼武者3,10,1245.9,50.0
ｲﾍﾞﾝﾄ:7のつく日,スマスロヨルムンガンド,8,731.0,50.0
ｲﾍﾞﾝﾄ:7のつく日,Lラブ嬢3～Wご指名はいかがですか?～,20,26.4,50.0
ｲﾍﾞﾝﾄ:7のつく日,スマスロ モンスターハンターライズ,30,525.3,50.0
ｲﾍﾞﾝﾄ:7のつく日,戦国コレクション6,18,160.8,50.0
ｲﾍﾞﾝﾄ:7のつく日,マイジャグラーV,480,222.5,49.6
ｲﾍﾞﾝﾄ:7のつく日,スマスロ 攻殻機動隊,40,1497.9,47.5
ｲﾍﾞﾝﾄ:7のつく日,ファンキージャグラー２ＫＴ,79,55.5,46.8
ｲﾍﾞﾝﾄ:7のつく日,沖ドキ！ＧＯＬＤ-30,160,-286.8,45.0
ｲﾍﾞﾝﾄ:7のつく日,スマスロ ビッグドリーム THE GOLDEN PUSHER,18,-61.3,44.4
ｲﾍﾞﾝﾄ:7のつく日,いざ！番長,30,682.6,43.3
ｲﾍﾞﾝﾄ:7のつく日,ニューキングハナハナV‐30,30,-133.6,43.3
ｲﾍﾞﾝﾄ:7のつく日,L戦国乙女5 業火を穿つ宿焔の双刃,64,166.0,42.2
ｲﾍﾞﾝﾄ:7のつく日,ジャグラーガールズSS,50,126.9,42.0
ｲﾍﾞﾝﾄ:7のつく日,沖ドキ！ＧＯＬＤ,12,17.8,41.7
ｲﾍﾞﾝﾄ:7のつく日,スマスロ ストリートファイター6,12,-655.0,41.7
ｲﾍﾞﾝﾄ:7のつく日,Lパチスロ炎炎ノ消防隊2,60,495.8,40.0
