日付タイプ,model,延べ台日,平均差枚,勝率%
曜:土,A-SLOT+異世界かるてっとBT,34,-0.1,44.1
曜:土,少女☆歌劇 レヴュースタァライト ‐The SLOT‐,30,406.0,43.3
曜:土,スマスロ スーパーリオエース2,49,-0.0,42.9
曜:土,ネオアイムジャグラーEX,21,63.4,42.9
曜:土,やじきた道中記参る！,21,1637.0,42.9
曜:土,からくりサーカス2,45,1646.0,42.2
曜:土,甲鉄城のカバネリ 海門(うなと)決戦,90,443.3,42.2
曜:土,L南国育ち SPECIAL,24,-0.1,41.7
曜:土,スマスロ痛いのは嫌なので防御力に極振りしたいと思います。,24,-0.3,41.7
曜:土,L D4DJ Pachi-Slot Mix,12,-0.2,41.7
曜:土,回胴式遊技機グランベルム,12,-0.2,41.7
曜:土,スマスロ やじきた道中記参る！,17,0.0,41.2
曜:土,マイジャグラーV,84,31.1,40.5
曜:土,スマスロモンキーターンV,60,0.0,40.0
曜:土,Lタクトオーパス デスティニー,30,-0.2,40.0
曜:土,タクトオーパス デスティニー,10,2245.5,40.0
曜:土,とある魔術の禁書目録2,15,845.0,40.0
曜:土,スマスロ化物語,64,-0.2,39.1
曜:土,A-SLOT+ この素晴らしい世界に祝福を！,18,-0.2,38.9
曜:土,プリズムナナ,57,375.3,38.6
曜:土,アレックス ブライト,26,-0.2,38.5
曜:土,戦国コレクション6,146,156.5,38.4
曜:土,L少女☆歌劇 レヴュースタァライト -The SLOT-,60,-0.3,38.3
曜:土,スマスロ リコリス・リコイル,60,0.0,38.3
曜:土,Lソードアート・オンライン,29,-0.5,37.9
曜:土,スマスロ 甲鉄城のカバネリ 海門決戦,162,0.0,37.7
曜:土,Lバンドリ！,72,-0.2,37.5
曜:土,Lパチスロ炎炎ノ消防隊2,40,-0.2,37.5
曜:土,バンドリ！,24,417.0,37.5
曜:土,スロット ソードアート・オンラインⅡ,108,-0.2,37.0
曜:土,Lひぐらしのなく頃に業,30,-0.2,36.7
曜:土,スマスロ ストリートファイター6,11,-0.2,36.4
曜:土,ヤバチバ,14,696.0,35.7
曜:土,スマート沖スロ ニューキングハナハナV,14,96.6,35.7
曜:土,スマスロ 攻殻機動隊,54,-0.3,35.2
曜:土,真打 吉宗,37,38.3,35.1
曜:土,L戦国乙女４　戦乱に閃く炯眼の軍師,20,-0.5,35.0
曜:土,スマスロ マギアレコード 魔法少女まどか☆マギカ外伝,180,-0.2,34.4
曜:土,L東京喰種,90,-0.2,34.4
曜:土,Lラブ嬢3～Wご指名はいかがですか?～,27,-0.4,33.3
曜:土,Lアクダマドライブ,9,-0.3,33.3
曜:土,ウルトラミラクルジャグラー,21,178.7,33.3
曜:土,L無職転生～異世界行ったら本気だす～,12,-0.3,33.3
曜:土,スーパーリオエース2,18,929.0,33.3
曜:土,化物語,9,1091.0,33.3
曜:土,ミリオンゴッド‐神々の軌跡‐,12,476.0,33.3
曜:土,Lパチスロからくりサーカス2,78,-0.3,32.1
曜:土,スマスロ とある魔術の禁書目録2,45,-0.3,31.1
曜:土,スマスロ ミリオンゴッド-神々の軌跡-,65,-0.5,30.8
曜:土,邪神ちゃんドロップキック,13,890.2,30.8
曜:土,L ToLOVEるダークネス TRANCE ver.8.7,54,-0.5,27.8
曜:土,スマスロとある科学の超電磁砲2,18,-0.4,27.8
曜:土,スマスロ バイオハザードRE:3,18,-0.6,27.8
曜:土,A-SLOT+ ディスクアップ ULTRAREMIX,18,-0.4,27.8
曜:土,Lパチスロガールズ＆パンツァー 最終章,18,-0.3,27.8
曜:土,Lマジカルハロウィン8,18,-0.3,27.8
曜:土,スマスロBIRDIE WING-Golf Girls’ Story-,18,-0.2,27.8
曜:土,スマスロ サンダーV,30,-0.3,26.7
